source,id,title,company,city,remote,salary_min,salary_max,salary_avg,currency,skills,level,category,collected_at
Habr,habr_1000166332,Программист 1С,"НПО ""Диагностические системы""",Нижний Новгород,False,140000.0,174000.0,157000.0,RUB,Разработка под 1С,Not specified,Software Development,2026-05-11 18:03:01
Habr,habr_1000164701,Специалист по межсетевым экранам,ИТ-компания «Лоция»,Москва,False,,,,RUB,"Управление проектами, Информационные технологии",Not specified,Other IT,2026-05-11 18:03:30
Habr,habr_1000165262,Серверный инженер,Контур,Екатеринбург,False,,,,RUB,"Администрирование серверов, Информационная безопасность, Zabbix",Not specified,Other IT,2026-05-11 18:03:30
Habr,habr_1000166221,Эксперт по информационной безопасности (КИИ АСУ ТП),Rubytech,Москва,False,,,,RUB,Защита информации,Not specified,Other IT,2026-05-11 18:03:33
Habr,habr_1000166219,Архитектор по информационной безопасности сетевой инфраструктуры (АСУ ТП),Rubytech,Москва,False,,,,RUB,Сетевая безопасность,Not specified,Other IT,2026-05-11 18:03:33
Habr,habr_1000166304,Пресейл-инженер (Информационная безопасность/ИБ),Солар,Москва,False,,,,RUB,"Информационная безопасность, Сетевые технологии, Сетевая безопасность, Продажи",Not specified,Other IT,2026-05-11 18:03:33
Habr,habr_1000166327,Менеджер по продажам ИБ-решений,ИнфоТеКС,Москва,False,,,,RUB,"Информационная безопасность, Сетевые технологии, DHCP",Not specified,Other IT,2026-05-11 18:03:33
Habr,habr_1000166306,Администратор проекта (Информационная безопасность),Солар,Москва,False,,,,RUB,"Техническая документация, Управление проектами, Организация мероприятий",Not specified,Other IT,2026-05-11 18:03:33
Habr,habr_1000163182,Архитектор по кибербезопасности,Cloud.ru,Москва,False,,,,RUB,NGFW,Not specified,Other IT,2026-05-11 18:03:33
Habr,habr_1000163244,Архитектор по ИБ (системная интеграция),ЛАНИТ,Москва,False,,,,RUB,ГОСТ,Not specified,Other IT,2026-05-11 18:03:33
Habr,habr_1000160370,Ведущий инженер по ИБ,ЛАНИТ,Нижний Новгород,True,,,,RUB,"Защита информации, Персональные данные, SIEM",Not specified,Other IT,2026-05-11 18:03:36
Habr,habr_1000145003,Специалист по проектированию систем ИБ,ИнфоТеКС,Новосибирск,False,,,,RUB,"Информационная безопасность, Сетевая безопасность, Разработка систем защиты информации, Защита информации, Системная интеграция",Not specified,Other IT,2026-05-11 18:03:36
Habr,habr_1000166303,Методолог,Солар,Москва,False,,,,RUB,"ГОСТ, Информационная безопасность",Not specified,Other IT,2026-05-11 18:03:36
Habr,habr_1000161347,Эксперт по удаленному доступу (МСЭ),ИТ-Холдинг Т1,Не указан,True,,,,RUB,"OSPF, BGP",Not specified,Other IT,2026-05-11 18:03:36
Habr,habr_1000165958,Инженер поддержки продаж по продукту SafeERP,ГАЗИНФОРМСЕРВИС,Санкт-Петербург,False,,,,RUB,"Linux, SAP, Техническая документация, Администрирование 1С, Техническая поддержка",Not specified,Other IT,2026-05-11 18:03:36
Habr,habr_1000166358,Руководитель проекта по дистрибуции ИТ-продуктов (ИБ),IT.IS,Москва,False,,,,RUB,"Ведение переговоров, Управление IT-услугами, B2B, B2G, Информационная безопасность",Not specified,Other IT,2026-05-11 18:03:36
Habr,habr_1000166330,Специалист внедрения и сопровождения ( 2-3 линии технической поддержки),ИнфоТеКС,Иркутск,False,,,,RUB,"Сетевые технологии, Системное администрирование, Техническая поддержка, DHCP",Not specified,Other IT,2026-05-11 18:03:36
Habr,habr_1000165318,Менеджер проектов ИБ (защита от утечек информации),Совкомбанк Технологии,Казань,False,,,,RUB,"Agile, Waterfall, SIEM, Защита информации",Not specified,Other IT,2026-05-11 18:03:39
Habr,habr_1000165993,Менеджер направления СОК (SOC GSOC),ГАЗИНФОРМСЕРВИС,Санкт-Петербург,False,,,,RUB,Информационная безопасность,Not specified,Other IT,2026-05-11 18:03:39
Habr,habr_1000165069,Консультант по продажам и сопровождению клиентов 1С,Анонимный работодатель,Калуга,True,,,,RUB,Ведение переговоров,Not specified,Other IT,2026-05-11 18:03:42
Habr,habr_1000166398,Professional Services Project Manager,Лаборатория Касперского,Москва,True,,,,RUB,Управление проектами,Not specified,Other IT,2026-05-11 18:03:42
Habr,habr_1000165230,Системный администратор поддержки,Анонимный работодатель,Не указан,True,,,,RUB,"Техническая поддержка, Администрирование Windows, Active directory, DNS",Not specified,Other IT,2026-05-11 18:03:42
Habr,habr_1000165024,Системный архитектор,ЛАНИТ,Москва,False,,,,RUB,"Управление проектами, Информационные технологии",Not specified,Other IT,2026-05-11 18:03:42
Habr,habr_1000163246,Системный архитектор (системная интеграция),ЛАНИТ,Москва,False,,,,RUB,ГОСТ,Not specified,Other IT,2026-05-11 18:03:42
Habr,habr_1000163071,Эксперт по защите периметра (WAF),Cloud.ru,Не указан,True,,,,RUB,Linux,Not specified,Other IT,2026-05-11 18:03:44
Habr,habr_1000165138,Product manager (Hardware),Анонимный работодатель,Санкт-Петербург,False,,,,RUB,Управление продуктами,Not specified,Other IT,2026-05-11 18:03:50
Habr,habr_1000162813,Product owner,ПСБ цифровая лаборатория,Москва,False,,,,RUB,Управление продуктами,Not specified,Other IT,2026-05-11 18:03:50
Habr,habr_1000165134,Customer Success Manager,Анонимный работодатель,Санкт-Петербург,False,,,,RUB,"SQL, Базы данных",Not specified,Other IT,2026-05-11 18:03:50
Habr,habr_1000140951,Проджект менеджер / Project Manager,Emilius Agency,Не указан,True,20000.0,40000.0,30000.0,RUB,"Ведение переговоров, Управление IT-услугами, Agile, Kanban, Разработка ТЗ",Not specified,Other IT,2026-05-11 18:03:50
Habr,habr_1000166184,Project-manager IT (менеджер проектов),Digital Life,Не указан,True,100000.0,180000.0,140000.0,RUB,Битрикс24,Not specified,Other IT,2026-05-11 18:03:50
Habr,habr_1000165419,Руководитель Service Desk,Яндекс,Москва,False,,,,RUB,"ITIL, ITSM",Not specified,Other IT,2026-05-11 18:03:53
Habr,habr_1000166173,Менеджер по продажам (со знанием английского языка),Ingros Sales,Нижний Новгород,False,,,,RUB,"Ведение переговоров, Английский язык, Продажи, Организация работы с CRM, Поддержка клиентов",Not specified,Other IT,2026-05-11 18:03:53
Habr,habr_1000164333,Руководитель отдела технической поддержки [Новосибирск],deeplay,Новосибирск,False,,,,RUB,"Управление людьми, Администрирование Windows, Linux",Not specified,Other IT,2026-05-11 18:03:56
Habr,habr_1000166250,Релиз-менеджер,РОСГОССТРАХ,Москва,True,,,,RUB,"CI/CD, SDL/SDLC, Jira",Not specified,Other IT,2026-05-11 18:03:56
Habr,habr_1000165028,Руководитель проектов внедрения 1С,Анонимный работодатель,Челябинск,False,,,,RUB,"Ведение переговоров, MS Project, Планирование, Управление рисками, BPMN",Not specified,Other IT,2026-05-11 18:03:58
Habr,habr_1000165296,Менеджер интернет проектов,Банк ВТБ,Москва,False,,,,RUB,"Интернет маркетинг, Разработка SEO-стратегии, SEO-оптимизация",Not specified,Other IT,2026-05-11 18:03:58
Habr,habr_1000166140,Сетевой администратор / Network Administrator,Spice IT,Москва,False,,,,RUB,"Маршрутизация, Cisco CCNP, Настройка оборудования Cisco, Cisco CCNA, Zabbix",Not specified,Other IT,2026-05-11 18:04:08
Habr,habr_1000165276,Системный администратор унифицированных коммуникаций (VOIP/ВКС),Банк ВТБ,Москва,False,,,,RUB,"Администрирование оборудования Cisco, ВКС",Not specified,Other IT,2026-05-11 18:04:08
Habr,habr_1000166168,Ведущий сетевой инженер,IT-hunter,Москва,False,,,,RUB,"MPLS, LLDP/LACP/DCBX protocols, OSPF, Настройка оборудования Cisco, BGP",Not specified,Other IT,2026-05-11 18:04:24
Habr,habr_1000160170,Аккаунт директор,RedLab,Москва,True,,,,RUB,Ведение переговоров,Not specified,Other IT,2026-05-11 18:04:55
Habr,habr_1000166166,Программист-консультант 1С,1С-Архитектор бизнеса,Москва,True,,,,RUB,Разработка под 1С,Not specified,Software Development,2026-05-11 18:04:57
Habr,habr_1000166298,Специалист информационных технологий,ГК «ЭФКО»,Тольятти,False,,,,RUB,"Техническая поддержка, Сетевые технологии, Настройка и ремонт компьютерной техники, Ремонт и обслуживание оргтехники, Проектирование и прокладка ЛВС",Not specified,Other IT,2026-05-11 18:05:04
Habr,habr_1000163240,Ведущий инженер-проектировщик АСДУ,ЛАНИТ,Москва,False,,,,RUB,"AutoCAD, Проектирование, Autodesk Revit",Not specified,Other IT,2026-05-11 18:05:07
Habr,habr_1000134952,Менеджер по развитию бизнеса,ЛАНИТ,Москва,False,,,,RUB,"Продажи, Привлечение клиентов, B2B",Not specified,Other IT,2026-05-11 18:05:07
Habr,habr_1000165668,"Scrum-мастер (только офис, Владивосток)",Фарпост,Владивосток,False,,,,RUB,"Scrum, Agile, Kanban, Flow",Not specified,Other IT,2026-05-11 18:05:07
Habr,habr_1000166389,Менеджер по продажам услуги ИТ-аутстаф (поиск+развитие клиентов),ЛАНИТ,Москва,False,150000.0,,150000.0,RUB,"Привлечение клиентов, Развитие бизнеса, Продажи HR-услуг",Not specified,Other IT,2026-05-11 18:05:07
Habr,habr_1000166167,Менеджер по развитию корпоративных продаж 1С,1С-Архитектор бизнеса,Москва,False,,,,RUB,"Ведение переговоров, Kanban",Not specified,Other IT,2026-05-11 18:05:38
Habr,habr_1000148037,Директор проектов 1С,IBS,Санкт-Петербург,False,,,,RUB,"Управление проектами, Управление рисками, Бизнес-консультирование, 1C: ERP",Not specified,Other IT,2026-05-11 18:05:38
Habr,habr_1000163238,Директор по развитию бизнеса,ЛАНИТ,Нижний Новгород,False,,,,RUB,"Ведение переговоров, Развитие бизнеса, Продажи",Not specified,Other IT,2026-05-11 18:05:41
Habr,habr_1000166315,Контент-менеджер (государственные информационные системы),ЛАНИТ,Москва,False,,,,RUB,"Контент маркетинг, Копирайтинг, Рерайтинг",Not specified,Other IT,2026-05-11 18:05:44
Habr,habr_1000164952,Разработчик образовательных программ,deeplay,Не указан,True,,,,RUB,"Обучение персонала, Развитие сотрудников",Not specified,Software Development,2026-05-11 18:05:47
Habr,habr_1000166259,Руководитель группы сетевых инженеров,SkyNet,Санкт-Петербург,False,,,,RUB,"MPLS, BGP, OSPF, Настройка оборудования Cisco, Juniper",Not specified,Other IT,2026-05-11 18:06:14
Habr,habr_1000165297,Коммуникационный арт директор (оффлайн направление),Банк ВТБ,Москва,False,,,,RUB,"Управление людьми, Арт-директинг",Not specified,Other IT,2026-05-11 18:06:14
Habr,habr_1000158252,Руководитель проекта,ЛАНИТ,Москва,False,,,,RUB,"Ведение переговоров, Планирование, Построение команды, Agile, Управление проектами",Not specified,Other IT,2026-05-11 18:06:14
Habr,habr_1000165063,Менеджер по сопровождению клиентов в IT (стажер),Анонимный работодатель,Пенза,False,,,,RUB,Ведение переговоров,Junior,Other IT,2026-05-11 18:06:17
Habr,habr_1000166136,Руководитель программы миграции на 1С:ERP,Spice IT,Екатеринбург,False,,,,RUB,1C: ERP,Not specified,Other IT,2026-05-11 18:06:17
Habr,habr_1000166175,Менеджер проектов 1С ERP (управленческий учет),Greenway Global,Новосибирск,False,250000.0,350000.0,300000.0,RUB,"Управление проектами, Руководитель проектов 1С, 1C: ERP, Бюджетирование проектов, Ведение переговоров",Not specified,Other IT,2026-05-11 18:06:23
Habr,habr_1000163183,Руководитель дежурных сетевых инженеров,Cloud.ru,Москва,True,,,,RUB,Cisco CCNP,Not specified,Other IT,2026-05-11 18:06:23
Habr,habr_1000165136,"Менеджер проектных продаж (B2B, RetailTech)",Анонимный работодатель,Санкт-Петербург,False,,,,RUB,"Ведение переговоров, B2B",Not specified,Other IT,2026-05-11 18:06:54
Habr,habr_1000165635,Консультант SAP FI,Fix Price,Москва,False,,,,RUB,"SAP ERP, ABAP",Not specified,Other IT,2026-05-11 17:50:39
Habr,habr_1000164756,Программист 1С (Нижний Новгород),Инком,Нижний Новгород,False,160000.0,230000.0,195000.0,RUB,"1C: ERP, Администрирование 1С",Not specified,Software Development,2026-05-11 17:50:42
Habr,habr_1000156377,"Дежурный инженер ИТ- поддержки (ЦОД, сервера, сеть, инженерное оборудование)",ИТ-компания «Лоция»,Нижний Новгород,False,,,,RUB,"Мониторинг сетей, Техническая поддержка",Not specified,Other IT,2026-05-11 17:50:47
Habr,habr_1000165020,Руководитель группы продаж,Анонимный работодатель,Казань,False,,,,RUB,"Ведение переговоров, Продажи",Not specified,Other IT,2026-05-11 17:52:07
Habr,habr_1000165228,Системный администратор локальной поддержки,Анонимный работодатель,Не указан,True,,,,RUB,"Администрирование сетей, Системное администрирование",Not specified,Other IT,2026-05-11 17:52:20
Habr,habr_1000166354,Руководитель команды маркетинга,Directum,Не указан,True,,,,RUB,"Маркетинговые исследования, Стратегический маркетинг, Продуктовый маркетинг, Медиапланирование, Исследование рынка",Not specified,Other IT,2026-05-11 17:26:55
Habr,habr_1000146767,"Специалист тех поддержки (английский язык, смены с 16:00 до 00:00 Мск)",ТехСофт,Не указан,True,50000.0,,50000.0,RUB,Английский язык,Not specified,Other IT,2026-05-11 17:27:02
Habr,habr_1000157006,Сетевой инженер по эксплуатации сети,ИТ-Холдинг Т1,Москва,False,,,,RUB,"Cisco CCNA, BGP, OSPF",Not specified,Other IT,2026-05-11 17:27:56
Habr,habr_1000161344,Дежурный инженер ЦОД,ИТ-Холдинг Т1,Москва,False,,,,RUB,"Администрирование серверов, Техническая поддержка, Настройка и ремонт компьютерной техники",Not specified,Other IT,2026-05-11 17:27:58
Habr,habr_1000161365,Специалист техподдержки (ServiceDesk 1L),ИТ-Холдинг Т1,Самара,False,,,,RUB,Техническая поддержка,Not specified,Other IT,2026-05-11 17:28:14
